trip_id,source_area_type,destination_area_type,distance_km,duration_min,traffic_level,time_of_day,day_type,weather,vehicle_type,peak_hour,transfer_count,walking_distance_m,route_type,estimated_fare
SCV20000256,residential,metro_station,5.54,34.60,medium,morning,weekday,rainy,uber,yes,0,176,direct,426.88
SCV20000257,airport,residential,37.43,150.00,medium,evening,weekday,clear,ola,yes,0,116,direct,1416.06
SCV20000258,college_area,metro_station,5.23,20.00,low,night,weekday,clear,ola,no,1,143,direct,208.09
SCV20000259,metro_station,office_area,4.84,18.90,low,night,weekday,clear,uber,no,0,103,direct,243.75
SCV20000260,college_area,office_area,10.42,46.90,low,afternoon,weekday,clear,ola,no,1,522,multimodal,400.39
SCV20000261,commercial,office_area,5.22,27.60,low,morning,weekend,clear,rapido,no,0,32,direct,104.15
SCV20000262,metro_station,residential,5.22,56.60,medium,afternoon,weekday,cloudy,bus,yes,1,1364,multimodal,12.46
SCV20000263,airport,office_area,20.73,104.20,high,morning,weekday,cloudy,auto,yes,0,70,direct,696.44
SCV20000264,college_area,metro_station,6.73,27.60,medium,morning,weekday,clear,rapido,yes,0,230,direct,135.23
SCV20000265,residential,commercial,12.23,31.20,low,night,weekend,cloudy,auto,no,0,88,direct,217.36
SCV20000266,airport,office_area,27.31,83.00,low,afternoon,weekday,cloudy,uber,no,0,0,direct,1060.20
SCV20000267,commercial,office_area,6.41,34.80,medium,morning,weekday,clear,ola,yes,0,133,direct,297.42
SCV20000268,residential,shopping_area,10.38,31.30,medium,afternoon,weekday,cloudy,ola,yes,0,192,direct,388.48
SCV20000269,airport,office_area,17.96,150.00,high,evening,weekday,cloudy,rapido,yes,2,1128,multimodal,542.75
SCV20000270,metro_station,residential,1.97,18.90,medium,evening,weekday,clear,auto,yes,0,115,direct,111.12
SCV20000271,airport,metro_station,28.07,63.50,low,night,weekend,clear,auto,no,0,31,direct,473.57
SCV20000272,commercial,residential,6.91,19.90,low,night,weekend,clear,rapido,no,0,99,direct,103.19
SCV20000273,airport,residential,29.02,150.00,high,evening,weekday,clear,uber,yes,0,21,direct,1500.00
SCV20000274,commercial,office_area,4.90,46.90,medium,evening,weekday,cloudy,auto,yes,1,1413,multimodal,215.38
SCV20000275,residential,commercial,14.04,42.90,low,afternoon,weekday,rainy,rapido,no,0,137,direct,177.61
SCV20000276,commercial,office_area,6.05,51.80,high,evening,weekday,cloudy,rapido,yes,0,47,direct,175.83
SCV20000277,airport,commercial,24.45,72.30,low,afternoon,weekend,cloudy,metro,no,0,277,direct,36.32
SCV20000278,college_area,residential,6.87,27.20,low,afternoon,weekday,cloudy,uber,no,0,102,direct,329.14
SCV20000279,residential,office_area,12.37,44.80,medium,afternoon,weekday,cloudy,rapido,yes,0,64,direct,191.25
SCV20000280,commercial,office_area,4.19,31.00,medium,evening,weekday,clear,auto,yes,0,63,direct,128.19
SCV20000281,metro_station,office_area,10.20,54.30,medium,evening,weekday,cloudy,auto,yes,0,82,direct,267.85
SCV20000282,college_area,commercial,5.51,30.40,medium,morning,weekday,clear,uber,yes,0,48,direct,358.88
SCV20000283,commercial,residential,9.82,30.30,low,afternoon,weekday,rainy,rapido,no,0,0,direct,139.44
SCV20000284,residential,metro_station,6.31,31.70,medium,afternoon,weekday,clear,bus,yes,0,294,direct,25.13
SCV20000285,airport,commercial,20.83,107.60,medium,evening,weekend,rainy,auto,no,0,143,direct,542.13
SCV20000286,metro_station,commercial,4.99,43.60,medium,morning,weekday,clear,rapido,yes,1,857,multimodal,124.55
SCV20000287,metro_station,shopping_area,4.42,16.50,low,night,weekday,clear,auto,no,0,157,direct,83.04
SCV20000288,residential,office_area,14.65,119.00,high,evening,weekday,cloudy,ola,yes,0,70,direct,997.51
SCV20000289,commercial,office_area,2.06,26.50,high,evening,weekday,clear,ola,yes,0,95,direct,242.67
SCV20000290,metro_station,commercial,5.95,37.10,medium,morning,weekday,clear,rapido,yes,0,74,direct,102.76
SCV20000291,commercial,office_area,7.13,38.70,medium,afternoon,weekday,rainy,ola,no,0,211,direct,346.66
SCV20000292,metro_station,residential,3.01,19.60,medium,morning,weekend,rainy,uber,no,0,96,direct,268.21
SCV20000293,residential,shopping_area,9.64,28.70,low,night,weekday,clear,rapido,no,0,27,direct,113.10
SCV20000294,metro_station,commercial,9.14,41.50,medium,morning,weekday,clear,ola,yes,0,208,direct,389.05
SCV20000295,commercial,metro_station,4.74,20.70,medium,evening,weekday,clear,metro,no,0,159,direct,24.74
SCV20000296,college_area,office_area,7.13,29.90,low,afternoon,weekday,cloudy,ola,no,0,55,direct,247.45
SCV20000297,airport,commercial,26.07,150.00,high,evening,weekday,cloudy,metro,yes,1,556,multimodal,53.72
SCV20000298,commercial,shopping_area,9.08,47.40,medium,evening,weekday,cloudy,uber,yes,0,22,direct,548.06
SCV20000299,residential,commercial,6.95,32.60,medium,morning,weekday,clear,uber,yes,1,17,direct,392.24
SCV20000300,college_area,residential,3.30,21.50,medium,afternoon,weekday,cloudy,ola,yes,0,86,direct,200.38
SCV20000301,metro_station,office_area,7.49,43.50,medium,afternoon,weekday,rainy,bus,no,0,163,direct,25.75
SCV20000302,residential,shopping_area,4.62,22.00,medium,morning,weekday,clear,uber,yes,0,40,direct,315.20
SCV20000303,commercial,residential,8.24,35.50,medium,morning,weekday,clear,ola,yes,0,76,direct,366.37
SCV20000304,commercial,metro_station,3.17,23.10,medium,morning,weekday,clear,auto,yes,0,124,direct,112.27
SCV20000305,residential,commercial,9.50,68.20,medium,morning,weekday,cloudy,bus,yes,1,1142,multimodal,48.52
SCV20000306,airport,commercial,25.66,70.80,low,night,weekend,rainy,metro,no,0,110,direct,32.18
SCV20000307,residential,commercial,10.83,116.90,high,evening,weekday,clear,bus,yes,1,961,multimodal,24.84
SCV20000308,metro_station,commercial,6.11,50.40,medium,morning,weekday,clear,rapido,yes,1,1062,multimodal,153.02
SCV20000309,residential,office_area,12.82,63.20,medium,evening,weekday,clear,uber,yes,0,61,direct,703.01
SCV20000310,commercial,office_area,7.99,50.00,medium,evening,weekend,clear,uber,yes,0,145,direct,538.51
SCV20000311,airport,commercial,30.53,77.80,low,night,weekday,cloudy,ola,no,0,135,direct,896.49
SCV20000312,airport,office_area,29.92,150.00,high,evening,weekday,clear,rapido,yes,0,9,direct,625.98
SCV20000313,commercial,shopping_area,6.00,41.40,low,night,weekday,clear,bus,no,1,711,multimodal,16.74
SCV20000314,college_area,metro_station,7.71,36.90,medium,morning,weekday,cloudy,auto,yes,0,230,direct,220.11
SCV20000315,metro_station,office_area,7.10,63.60,medium,evening,weekend,clear,metro,no,1,775,multimodal,43.34
SCV20000316,commercial,office_area,5.98,45.00,medium,afternoon,weekday,clear,auto,no,1,1036,multimodal,161.58
SCV20000317,college_area,residential,3.48,22.90,medium,morning,weekday,clear,auto,yes,1,171,direct,128.77
SCV20000318,airport,office_area,18.11,69.60,medium,afternoon,weekday,rainy,uber,no,0,200,direct,959.41
SCV20000319,airport,metro_station,28.40,98.70,medium,afternoon,weekday,clear,uber,yes,0,66,direct,1381.82
SCV20000320,commercial,shopping_area,5.61,23.80,medium,morning,weekend,clear,uber,yes,0,46,direct,351.72
SCV20000321,airport,metro_station,21.21,125.20,medium,evening,weekend,clear,auto,no,1,810,multimodal,528.93
SCV20000322,airport,office_area,28.96,105.50,low,afternoon,weekday,clear,bus,no,1,823,multimodal,32.60
SCV20000323,metro_station,office_area,5.39,21.90,low,morning,weekend,clear,uber,no,0,154,direct,286.97
SCV20000324,commercial,office_area,5.95,37.60,medium,evening,weekend,clear,auto,no,0,118,direct,153.08
SCV20000325,metro_station,residential,2.24,34.70,high,evening,weekday,rainy,rapido,yes,0,32,direct,111.13
SCV20000326,residential,shopping_area,9.73,47.00,medium,morning,weekday,clear,auto,yes,0,52,direct,255.63
SCV20000327,residential,metro_station,5.47,36.90,medium,evening,weekday,clear,uber,yes,0,110,direct,408.97
SCV20000328,residential,commercial,6.06,22.70,low,afternoon,weekend,clear,uber,no,0,135,direct,296.54
SCV20000329,residential,commercial,11.61,35.70,low,night,weekday,cloudy,auto,no,0,12,direct,205.89
SCV20000330,commercial,residential,7.23,81.20,medium,evening,weekday,clear,auto,yes,3,1777,multimodal,285.01
SCV20000331,airport,residential,28.44,116.20,low,morning,weekend,clear,uber,no,2,1603,multimodal,1218.62
SCV20000332,residential,metro_station,9.04,77.70,medium,morning,weekday,cloudy,metro,yes,2,1667,multimodal,22.86
SCV20000333,airport,metro_station,29.86,108.00,low,afternoon,weekend,cloudy,bus,no,1,914,multimodal,41.56
SCV20000334,metro_station,commercial,4.75,29.60,low,morning,weekday,clear,ola,no,0,0,direct,207.37
SCV20000335,metro_station,residential,8.54,35.20,medium,afternoon,weekday,cloudy,uber,yes,0,0,direct,497.50
SCV20000336,commercial,shopping_area,9.79,69.10,medium,morning,weekday,cloudy,bus,yes,1,1196,multimodal,16.56
SCV20000337,college_area,residential,4.66,29.30,medium,evening,weekday,clear,uber,yes,0,62,direct,354.00
SCV20000338,residential,metro_station,5.96,49.80,high,evening,weekday,cloudy,uber,yes,0,48,direct,581.25
SCV20000339,commercial,office_area,11.43,31.00,low,night,weekend,clear,ola,yes,0,70,direct,397.71
SCV20000340,metro_station,residential,6.46,68.30,high,evening,weekday,cloudy,rapido,yes,0,86,direct,193.80
SCV20000341,commercial,shopping_area,9.55,35.80,medium,afternoon,weekday,clear,uber,yes,0,40,direct,534.25
SCV20000342,metro_station,commercial,2.44,32.10,high,evening,weekday,clear,bus,yes,0,180,direct,23.68
SCV20000343,commercial,office_area,8.41,31.60,medium,afternoon,weekday,clear,metro,yes,0,43,direct,27.04
SCV20000344,residential,metro_station,3.95,43.40,medium,morning,weekend,rainy,metro,yes,1,872,multimodal,10.00
SCV20000345,residential,shopping_area,4.07,41.80,high,evening,weekday,clear,rapido,yes,0,68,direct,130.16
SCV20000346,commercial,shopping_area,5.30,27.00,medium,evening,weekday,clear,auto,yes,0,74,direct,152.40
SCV20000347,residential,metro_station,2.21,35.40,high,evening,weekday,clear,rapido,yes,0,145,direct,104.32
SCV20000348,commercial,residential,5.56,20.10,low,night,weekend,clear,auto,no,0,0,direct,149.08
SCV20000349,metro_station,shopping_area,9.37,42.80,medium,morning,weekday,clear,rapido,yes,1,63,direct,167.59
SCV20000350,residential,commercial,13.30,66.30,medium,afternoon,weekday,clear,ola,yes,1,1374,multimodal,581.88
SCV20000351,residential,commercial,3.76,30.60,medium,evening,weekday,cloudy,rapido,yes,0,116,direct,89.85
SCV20000352,commercial,residential,4.02,23.40,medium,morning,weekday,clear,bus,yes,0,192,direct,18.39
SCV20000353,residential,metro_station,4.44,43.70,high,morning,weekday,cloudy,rapido,yes,0,31,direct,130.10
SCV20000354,metro_station,office_area,10.86,62.80,medium,evening,weekday,cloudy,rapido,yes,0,199,direct,210.80
SCV20000355,commercial,metro_station,6.38,58.20,medium,evening,weekday,clear,auto,yes,1,1270,multimodal,235.78
SCV20000356,residential,shopping_area,5.84,17.40,low,morning,weekend,clear,uber,no,0,97,direct,291.95
SCV20000357,college_area,residential,2.64,74.90,medium,morning,weekday,clear,metro,yes,3,1646,multimodal,28.14
SCV20000358,airport,office_area,23.07,150.00,high,evening,weekday,rainy,ola,yes,0,66,direct,1500.00
SCV20000359,metro_station,commercial,6.85,43.50,medium,morning,weekday,clear,auto,yes,0,13,direct,203.49
SCV20000360,residential,metro_station,3.90,26.50,medium,morning,weekday,cloudy,ola,yes,0,123,direct,222.02
SCV20000361,metro_station,residential,7.15,20.40,low,afternoon,weekday,clear,rapido,no,0,106,direct,105.36
SCV20000362,college_area,metro_station,7.39,37.30,medium,morning,weekday,cloudy,rapido,yes,1,144,direct,128.52
SCV20000363,airport,residential,18.47,112.70,medium,evening,weekday,clear,bus,no,1,1209,multimodal,40.40
SCV20000364,residential,office_area,9.08,70.80,medium,evening,weekday,clear,rapido,yes,2,1427,multimodal,224.83
SCV20000365,airport,residential,23.04,73.00,low,night,weekend,cloudy,ola,no,1,661,multimodal,802.89
SCV20000366,residential,metro_station,5.94,73.70,high,evening,weekday,clear,metro,yes,1,1369,multimodal,21.83
SCV20000367,commercial,metro_station,4.38,68.60,medium,evening,weekday,clear,bus,yes,2,1588,multimodal,35.64
SCV20000368,college_area,residential,5.49,44.80,high,morning,weekday,rainy,ola,yes,0,73,direct,445.14
SCV20000369,airport,residential,24.46,72.10,low,afternoon,weekend,clear,metro,no,0,227,direct,31.28
SCV20000370,residential,commercial,11.70,98.80,high,evening,weekday,clear,rapido,yes,1,464,multimodal,317.55
SCV20000371,airport,metro_station,23.86,124.20,high,morning,weekday,cloudy,rapido,yes,0,140,direct,545.78
SCV20000372,college_area,commercial,6.77,44.50,medium,afternoon,weekday,clear,uber,yes,0,117,direct,475.91
SCV20000373,metro_station,residential,4.56,29.40,medium,evening,weekday,clear,bus,yes,0,156,direct,21.70
SCV20000374,commercial,shopping_area,6.19,22.40,medium,morning,weekday,cloudy,rapido,yes,0,210,direct,98.33
SCV20000375,residential,commercial,11.60,45.20,medium,morning,weekday,clear,auto,yes,0,2,direct,289.34
SCV20000376,residential,shopping_area,7.93,52.00,medium,evening,weekday,clear,bus,yes,0,149,direct,31.03
SCV20000377,residential,office_area,10.12,51.00,medium,morning,weekday,clear,rapido,yes,0,50,direct,172.60
SCV20000378,residential,metro_station,9.40,43.40,medium,morning,weekday,clear,metro,yes,0,219,direct,30.43
SCV20000379,airport,residential,31.64,99.40,medium,afternoon,weekday,cloudy,metro,yes,0,393,direct,62.10
SCV20000380,residential,metro_station,6.97,53.10,medium,morning,weekday,clear,rapido,no,1,524,multimodal,125.18
SCV20000381,metro_station,commercial,3.46,18.60,low,night,weekend,cloudy,auto,no,0,79,direct,95.05
SCV20000382,metro_station,shopping_area,5.35,19.70,low,afternoon,weekend,clear,auto,no,0,177,direct,139.73
SCV20000383,residential,metro_station,3.07,34.20,high,morning,weekday,clear,uber,yes,0,172,direct,406.49
SCV20000384,residential,office_area,15.58,96.50,medium,morning,weekday,cloudy,bus,yes,2,2001,multimodal,24.43
SCV20000385,metro_station,commercial,6.06,58.30,high,evening,weekday,clear,uber,yes,0,80,direct,643.86
SCV20000386,airport,residential,33.76,150.00,high,evening,weekday,cloudy,bus,yes,0,248,direct,88.31
SCV20000387,residential,office_area,16.07,85.70,medium,evening,weekend,cloudy,rapido,yes,0,148,direct,290.16
SCV20000388,commercial,shopping_area,9.96,71.30,high,evening,weekday,clear,ola,yes,0,14,direct,643.93
SCV20000389,college_area,office_area,8.22,41.40,medium,evening,weekday,cloudy,rapido,yes,0,77,direct,136.46
SCV20000390,commercial,office_area,10.22,54.60,medium,afternoon,weekday,rainy,bus,no,1,1088,multimodal,17.28
SCV20000391,metro_station,residential,2.48,20.60,medium,morning,weekday,cloudy,auto,no,0,87,direct,117.21
SCV20000392,metro_station,office_area,6.84,31.20,medium,afternoon,weekday,cloudy,rapido,yes,0,4,direct,116.07
SCV20000393,metro_station,shopping_area,7.18,41.70,medium,morning,weekday,cloudy,ola,yes,0,19,direct,361.56
SCV20000394,college_area,commercial,10.72,37.40,low,afternoon,weekday,cloudy,rapido,no,0,96,direct,131.04
SCV20000395,commercial,office_area,7.33,68.30,high,evening,weekday,clear,rapido,yes,1,19,direct,238.43
SCV20000396,commercial,shopping_area,10.07,27.90,low,afternoon,weekend,clear,uber,yes,0,115,direct,438.92
SCV20000397,residential,metro_station,3.18,8.70,low,night,weekend,clear,uber,no,0,134,direct,188.58
SCV20000398,residential,commercial,9.71,82.50,high,evening,weekday,clear,rapido,yes,0,5,direct,287.38
SCV20000399,residential,office_area,11.38,101.40,high,evening,weekday,rainy,ola,yes,0,175,direct,843.21
SCV20000400,metro_station,commercial,7.88,111.20,high,evening,weekday,clear,auto,yes,3,949,multimodal,444.80
SCV20000401,metro_station,office_area,4.30,31.60,medium,evening,weekday,clear,rapido,yes,0,114,direct,114.34
SCV20000402,metro_station,shopping_area,5.87,37.20,medium,evening,weekend,clear,auto,yes,0,209,direct,200.42
SCV20000403,airport,residential,29.12,150.00,high,evening,weekday,cloudy,metro,yes,0,83,direct,68.56
SCV20000404,metro_station,residential,4.96,38.40,medium,evening,weekday,clear,rapido,yes,0,121,direct,116.18
SCV20000405,commercial,office_area,3.95,77.70,medium,evening,weekday,clear,auto,yes,3,1275,multimodal,254.17
SCV20000406,college_area,residential,2.88,47.40,medium,evening,weekday,clear,bus,yes,1,1532,multimodal,27.57
SCV20000407,airport,office_area,28.33,130.60,medium,morning,weekday,clear,auto,yes,1,786,multimodal,703.25
SCV20000408,airport,residential,26.45,115.90,medium,morning,weekday,clear,bus,no,1,956,multimodal,27.61
SCV20000409,metro_station,commercial,6.37,38.20,medium,morning,weekday,clear,uber,yes,1,2,direct,430.70
SCV20000410,commercial,shopping_area,4.16,17.10,low,night,weekday,cloudy,metro,no,0,314,direct,31.82
SCV20000411,college_area,metro_station,3.77,43.30,medium,afternoon,weekday,clear,bus,yes,1,608,multimodal,24.89
SCV20000412,metro_station,office_area,5.80,30.50,low,afternoon,weekend,cloudy,auto,no,0,156,direct,149.10
SCV20000413,college_area,office_area,5.84,28.90,medium,morning,weekday,clear,ola,yes,0,188,direct,280.61
SCV20000414,college_area,office_area,16.50,149.10,high,evening,weekday,clear,auto,yes,2,1467,multimodal,629.66
SCV20000415,college_area,commercial,8.64,67.80,medium,morning,weekday,clear,bus,yes,2,1159,multimodal,29.73
SCV20000416,commercial,residential,6.69,28.40,low,afternoon,weekday,clear,ola,no,0,173,direct,253.08
SCV20000417,metro_station,shopping_area,2.39,14.30,low,night,weekday,clear,ola,no,0,185,direct,130.92
SCV20000418,residential,office_area,6.82,34.60,medium,morning,weekday,clear,auto,yes,0,128,direct,203.40
SCV20000419,residential,metro_station,7.31,74.90,high,evening,weekday,clear,ola,yes,0,69,direct,565.06
SCV20000420,college_area,commercial,6.81,47.20,medium,evening,weekday,clear,rapido,yes,0,158,direct,136.32
SCV20000421,metro_station,residential,1.75,18.90,medium,evening,weekday,clear,ola,yes,0,6,direct,182.15
SCV20000422,metro_station,shopping_area,6.29,24.10,low,night,weekday,rainy,uber,no,0,155,direct,316.33
SCV20000423,residential,commercial,7.63,98.90,high,evening,weekday,rainy,bus,yes,2,1396,multimodal,44.16
SCV20000424,airport,metro_station,21.21,81.30,medium,morning,weekday,clear,ola,no,1,111,direct,754.76
SCV20000425,metro_station,office_area,5.13,20.90,low,afternoon,weekday,clear,bus,no,0,274,direct,10.00
SCV20000426,residential,office_area,8.45,32.40,low,afternoon,weekday,clear,metro,no,0,181,direct,16.00
